Symbol,Trades,Wins,Losses,Timeouts,Resolved Trades,Win Rate %,Avg Return %,Expectancy %,Avg Holding Days,Avg Win Days,Median Win Days,Avg Loss Days,Fast <=5d %,Fast <=10d %,Fast <=20d %,Return / Day,Quality Score,Grade
VRAJ.NS,1,0,1,0,1,0.0,-6.95446562168498,-6.95446562168498,6.0,,,6.0,,,,-1.1590776036141632,,INSUFFICIENT
SAURASHCEM.NS,4,0,4,0,4,0.0,-4.959390031823858,-4.959390031823858,4.25,,,4.0,,,,-1.1669153016056137,,INSUFFICIENT
GPTHEALTH.NS,2,0,2,0,2,0.0,-8.767148678602211,-8.767148678602211,7.5,,,7.0,,,,-1.1689531571469616,,INSUFFICIENT
JKIPL.NS,2,0,2,0,2,0.0,-12.954255380517253,-12.954255380517253,11.0,,,11.0,,,,-1.177659580047023,,INSUFFICIENT
GLOBE.NS,1,0,1,0,1,0.0,-4.781709659317389,-4.781709659317389,4.0,,,4.0,,,,-1.1954274148293473,,INSUFFICIENT
NATCAPSUQ.NS,2,0,2,0,2,0.0,-9.267702091701164,-9.267702091701164,7.0,,,6.5,,,,-1.323957441671595,,INSUFFICIENT
NIITMTS.NS,5,0,5,0,5,0.0,-6.931910853743001,-6.931910853743001,5.2,,,4.8,,,,-1.3330597795659618,,INSUFFICIENT
DAVANGERE.NS,3,0,3,0,3,0.0,-7.3130869930981,-7.3130869930981,5.333333333333333,,,5.0,,,,-1.3712038112058937,,INSUFFICIENT
CEIGALL.NS,1,0,1,0,1,0.0,-15.15637949130081,-15.15637949130081,11.0,,,11.0,,,,-1.3778526810273464,,INSUFFICIENT
GTL.NS,1,0,1,0,1,0.0,-6.9995119532174614,-6.9995119532174614,5.0,,,5.0,,,,-1.3999023906434922,,INSUFFICIENT
IRCTC.NS,1,0,1,0,1,0.0,-18.366411480446448,-18.366411480446448,13.0,,,13.0,,,,-1.4128008831112653,,INSUFFICIENT
TANLA.NS,2,0,2,0,2,0.0,-4.264392979877334,-4.264392979877334,3.0,,,2.5,,,,-1.421464326625778,,INSUFFICIENT
GLAND.NS,2,0,2,0,2,0.0,-4.2733703679138495,-4.2733703679138495,3.0,,,2.5,,,,-1.4244567893046165,,INSUFFICIENT
IGCL.NS,1,0,1,0,1,0.0,-5.8760494123783955,-5.8760494123783955,4.0,,,4.0,,,,-1.4690123530945989,,INSUFFICIENT
ADVANCE.NS,3,0,3,0,3,0.0,-8.389826595357563,-8.389826595357563,5.666666666666667,,,5.0,,,,-1.480557634474864,,INSUFFICIENT
SAMBHV.NS,2,0,2,0,2,0.0,-10.547901124429384,-10.547901124429384,7.0,,,7.0,,,,-1.5068430177756262,,INSUFFICIENT
DIGISPICE.NS,2,0,2,0,2,0.0,-13.656303858906904,-13.656303858906904,9.0,,,8.5,,,,-1.5173670954341005,,INSUFFICIENT
RETAIL.NS,1,0,1,0,1,0.0,-10.676195730440007,-10.676195730440007,7.0,,,7.0,,,,-1.5251708186342867,,INSUFFICIENT
PYRAMID.NS,3,0,3,0,3,0.0,-6.70320458699194,-6.70320458699194,4.333333333333333,,,3.6666666666666665,,,,-1.5468933662289093,,INSUFFICIENT
ATL.NS,2,0,2,0,2,0.0,-7.023890676307318,-7.023890676307318,4.5,,,4.0,,,,-1.5608645947349595,,INSUFFICIENT
IBULLSLTD.NS,1,0,1,0,1,0.0,-9.457784344208196,-9.457784344208196,6.0,,,6.0,,,,-1.576297390701366,,INSUFFICIENT
ZEEL.NS,1,0,1,0,1,0.0,-6.404568679160523,-6.404568679160523,4.0,,,4.0,,,,-1.6011421697901307,,INSUFFICIENT
FISCHER.NS,1,0,1,0,1,0.0,-8.066742355153462,-8.066742355153462,5.0,,,5.0,,,,-1.6133484710306925,,INSUFFICIENT
MOKSH.NS,1,0,1,0,1,0.0,-9.905564735649767,-9.905564735649767,6.0,,,6.0,,,,-1.6509274559416278,,INSUFFICIENT
JAYKAY.NS,2,0,2,0,2,0.0,-9.4293760744067,-9.4293760744067,5.5,,,5.5,,,,-1.714432013528491,,INSUFFICIENT
LANCORHOL.NS,1,0,1,0,1,0.0,-5.151940292388979,-5.151940292388979,3.0,,,3.0,,,,-1.7173134307963265,,INSUFFICIENT
DENTA.NS,3,0,3,0,3,0.0,-6.920924765018576,-6.920924765018576,4.0,,,3.3333333333333335,,,,-1.730231191254644,,INSUFFICIENT
PIONEEREMB.NS,3,0,3,0,3,0.0,-12.297913420335172,-12.297913420335172,7.0,,,6.333333333333333,,,,-1.756844774333596,,INSUFFICIENT
SUBEXLTD.NS,3,0,3,0,3,0.0,-5.442406635410282,-5.442406635410282,3.0,,,2.3333333333333335,,,,-1.8141355451367607,,INSUFFICIENT
ARFIN.NS,5,0,5,0,5,0.0,-5.114113440405282,-5.114113440405282,2.8,,,2.4,,,,-1.8264690858590293,,INSUFFICIENT
MAXESTATES.NS,4,0,4,0,4,0.0,-4.575019851025543,-4.575019851025543,2.5,,,1.75,,,,-1.830007940410217,,INSUFFICIENT
MAHLOG.NS,1,0,1,0,1,0.0,-7.581405258698652,-7.581405258698652,4.0,,,4.0,,,,-1.895351314674663,,INSUFFICIENT
LIBAS.NS,2,0,2,0,2,0.0,-5.77664539971068,-5.77664539971068,3.0,,,2.5,,,,-1.9255484665702267,,INSUFFICIENT
MAWANASUG.NS,4,0,4,0,4,0.0,-5.582732424311342,-5.582732424311342,2.75,,,2.25,,,,-2.030084517931397,,INSUFFICIENT
OMPOWER.NS,1,0,1,0,1,0.0,-4.373022915382038,-4.373022915382038,2.0,,,2.0,,,,-2.186511457691019,,INSUFFICIENT
MANBA.NS,2,0,2,0,2,0.0,-4.391718204742294,-4.391718204742294,2.0,,,1.5,,,,-2.195859102371147,,INSUFFICIENT
PACEDIGITK.NS,2,0,2,0,2,0.0,-7.733694720845949,-7.733694720845949,3.5,,,3.0,,,,-2.2096270630988424,,INSUFFICIENT
ASHOKAMET.NS,2,0,2,0,2,0.0,-14.625988575312377,-14.625988575312377,6.5,,,6.5,,,,-2.2501520885095965,,INSUFFICIENT
GSPCROP.NS,2,0,2,0,2,0.0,-4.501900931816435,-4.501900931816435,2.0,,,1.5,,,,-2.2509504659082173,,INSUFFICIENT
JUNIPER.NS,1,0,1,0,1,0.0,-2.351812062973538,-2.351812062973538,1.0,,,0.0,,,,-2.351812062973538,,INSUFFICIENT
MIDWESTLTD.NS,1,0,1,0,1,0.0,-2.407510165445688,-2.407510165445688,1.0,,,0.0,,,,-2.407510165445688,,INSUFFICIENT
STANLEY.NS,1,0,1,0,1,0.0,-2.4270009961562127,-2.4270009961562127,1.0,,,0.0,,,,-2.4270009961562127,,INSUFFICIENT
JUBLFOOD.NS,1,0,1,0,1,0.0,-2.4301063228010533,-2.4301063228010533,1.0,,,0.0,,,,-2.4301063228010533,,INSUFFICIENT
RELAXO.NS,1,0,1,0,1,0.0,-2.478521343044259,-2.478521343044259,1.0,,,0.0,,,,-2.478521343044259,,INSUFFICIENT
BELLACASA.NS,2,0,2,0,2,0.0,-5.014040235037856,-5.014040235037856,2.0,,,1.5,,,,-2.507020117518928,,INSUFFICIENT
NIVABUPA.NS,1,0,1,0,1,0.0,-2.554836721484379,-2.554836721484379,1.0,,,0.0,,,,-2.554836721484379,,INSUFFICIENT
COASTCORP.NS,1,0,1,0,1,0.0,-7.704422167526914,-7.704422167526914,3.0,,,3.0,,,,-2.5681407225089714,,INSUFFICIENT
RAJPALAYAM.NS,2,0,2,0,2,0.0,-2.6239261762221573,-2.6239261762221573,1.0,,,0.0,,,,-2.6239261762221573,,INSUFFICIENT
SINGERIND.NS,3,0,3,0,3,0.0,-5.280360164614044,-5.280360164614044,2.0,,,1.3333333333333333,,,,-2.640180082307022,,INSUFFICIENT
GRINFRA.NS,1,0,1,0,1,0.0,-2.664069767507464,-2.664069767507464,1.0,,,0.0,,,,-2.664069767507464,,INSUFFICIENT
SAIPARENT.NS,2,0,2,0,2,0.0,-2.716182237386449,-2.716182237386449,1.0,,,0.0,,,,-2.716182237386449,,INSUFFICIENT
SILLYMONKS.NS,3,0,3,0,3,0.0,-10.87314405918265,-10.87314405918265,4.0,,,3.3333333333333335,,,,-2.7182860147956625,,INSUFFICIENT
TIMEX.NS,1,0,1,0,1,0.0,-2.7405873078763276,-2.7405873078763276,1.0,,,0.0,,,,-2.7405873078763276,,INSUFFICIENT
RHETAN.NS,5,0,5,0,5,0.0,-3.8451712669551847,-3.8451712669551847,1.4,,,0.8,,,,-2.7465509049679895,,INSUFFICIENT
TURTLEMINT.NS,2,0,2,0,2,0.0,-5.646001559951664,-5.646001559951664,2.0,,,1.5,,,,-2.823000779975832,,INSUFFICIENT
MEESHO.NS,3,0,3,0,3,0.0,-8.580534867417297,-8.580534867417297,3.0,,,2.3333333333333335,,,,-2.860178289139099,,INSUFFICIENT
ROSSARI.NS,1,0,1,0,1,0.0,-2.975993718404648,-2.975993718404648,1.0,,,0.0,,,,-2.975993718404648,,INSUFFICIENT
PROSTARM.NS,1,0,1,0,1,0.0,-2.993685823021611,-2.993685823021611,1.0,,,0.0,,,,-2.993685823021611,,INSUFFICIENT
JETFREIGHT.NS,1,0,1,0,1,0.0,-9.171509987659169,-9.171509987659169,3.0,,,3.0,,,,-3.05716999588639,,INSUFFICIENT
XELPMOC.NS,1,0,1,0,1,0.0,-3.0941856511390657,-3.0941856511390657,1.0,,,0.0,,,,-3.0941856511390657,,INSUFFICIENT
INDIQUBE.NS,1,0,1,0,1,0.0,-3.185239876451761,-3.185239876451761,1.0,,,0.0,,,,-3.185239876451761,,INSUFFICIENT
PRINCEPIPE.NS,1,0,1,0,1,0.0,-3.250925681555101,-3.250925681555101,1.0,,,0.0,,,,-3.250925681555101,,INSUFFICIENT
SECMARK.NS,5,0,5,0,5,0.0,-9.986421600267983,-9.986421600267983,3.0,,,2.6,,,,-3.3288072000893276,,INSUFFICIENT
SMARTWORKS.NS,2,0,2,0,2,0.0,-3.364589010099472,-3.364589010099472,1.0,,,0.0,,,,-3.364589010099472,,INSUFFICIENT
HERANBA.NS,1,0,1,0,1,0.0,-3.3811941978054283,-3.3811941978054283,1.0,,,0.0,,,,-3.3811941978054283,,INSUFFICIENT
CORONA.NS,4,0,4,0,4,0.0,-3.426798630598225,-3.426798630598225,1.0,,,0.25,,,,-3.426798630598225,,INSUFFICIENT
BORANA.NS,4,0,4,0,4,0.0,-6.002002894783022,-6.002002894783022,1.75,,,1.25,,,,-3.4297159398760124,,INSUFFICIENT
TVTODAY.NS,1,0,1,0,1,0.0,-3.437775462777473,-3.437775462777473,1.0,,,0.0,,,,-3.437775462777473,,INSUFFICIENT
INDIAMART.NS,1,0,1,0,1,0.0,-3.482168552011161,-3.482168552011161,1.0,,,1.0,,,,-3.482168552011161,,INSUFFICIENT
UNIMECH.NS,1,0,1,0,1,0.0,-13.96760216517134,-13.96760216517134,4.0,,,4.0,,,,-3.491900541292835,,INSUFFICIENT
MEDPLUS.NS,1,0,1,0,1,0.0,-3.512765734281938,-3.512765734281938,1.0,,,0.0,,,,-3.512765734281938,,INSUFFICIENT
KALAMANDIR.NS,1,0,1,0,1,0.0,-3.5881472773210223,-3.5881472773210223,1.0,,,0.0,,,,-3.5881472773210223,,INSUFFICIENT
PARKHOSPS.NS,3,0,3,0,3,0.0,-3.60304587056377,-3.60304587056377,1.0,,,0.0,,,,-3.60304587056377,,INSUFFICIENT
GANDHAR.NS,1,0,1,0,1,0.0,-22.2036965451605,-22.2036965451605,6.0,,,6.0,,,,-3.7006160908600836,,INSUFFICIENT
CIFL.NS,1,0,1,0,1,0.0,-3.702623883748636,-3.702623883748636,1.0,,,1.0,,,,-3.702623883748636,,INSUFFICIENT
MERCURYEV.NS,2,0,2,0,2,0.0,-3.7253918387890668,-3.7253918387890668,1.0,,,0.0,,,,-3.7253918387890668,,INSUFFICIENT
GLOBECIVIL.NS,1,0,1,0,1,0.0,-3.72999559465753,-3.72999559465753,1.0,,,0.0,,,,-3.72999559465753,,INSUFFICIENT
AJOONI.NS,3,0,3,0,3,0.0,-3.737815943541587,-3.737815943541587,1.0,,,0.0,,,,-3.737815943541587,,INSUFFICIENT
SVPGLOB.NS,1,0,1,0,1,0.0,-3.7492927815419415,-3.7492927815419415,1.0,,,0.0,,,,-3.7492927815419415,,INSUFFICIENT
SAYAJIHOTL.NS,2,0,2,0,2,0.0,-3.799824270756596,-3.799824270756596,1.0,,,0.5,,,,-3.799824270756596,,INSUFFICIENT
OMNI.NS,2,0,2,0,2,0.0,-3.8302969533480438,-3.8302969533480438,1.0,,,0.0,,,,-3.8302969533480438,,INSUFFICIENT
CANHLIFE.NS,3,0,3,0,3,0.0,-3.832756448316058,-3.832756448316058,1.0,,,0.3333333333333333,,,,-3.832756448316058,,INSUFFICIENT
TTML.NS,1,0,1,0,1,0.0,-3.8409885288864265,-3.8409885288864265,1.0,,,0.0,,,,-3.8409885288864265,,INSUFFICIENT
VIRINCHI.NS,1,0,1,0,1,0.0,-3.9361407650406224,-3.9361407650406224,1.0,,,0.0,,,,-3.9361407650406224,,INSUFFICIENT
FIRSTCRY.NS,2,0,2,0,2,0.0,-4.018675771713425,-4.018675771713425,1.0,,,0.0,,,,-4.018675771713425,,INSUFFICIENT
FABTECH.NS,2,0,2,0,2,0.0,-4.108975645915801,-4.108975645915801,1.0,,,0.5,,,,-4.108975645915801,,INSUFFICIENT
SANSTAR.NS,1,0,1,0,1,0.0,-4.188908048169119,-4.188908048169119,1.0,,,0.0,,,,-4.188908048169119,,INSUFFICIENT
SAMMAANCAP.NS,3,0,3,0,3,0.0,-4.203427672876577,-4.203427672876577,1.0,,,0.0,,,,-4.203427672876577,,INSUFFICIENT
CHEMPLASTS.NS,1,0,1,0,1,0.0,-4.291556595422839,-4.291556595422839,1.0,,,0.0,,,,-4.291556595422839,,INSUFFICIENT
PRIMO.NS,3,0,3,0,3,0.0,-4.3178147456367055,-4.3178147456367055,1.0,,,0.0,,,,-4.3178147456367055,,INSUFFICIENT
DIVGIITTS.NS,4,0,4,0,4,0.0,-4.340699330884052,-4.340699330884052,1.0,,,0.0,,,,-4.340699330884052,,INSUFFICIENT
RSL.NS,1,0,1,0,1,0.0,-4.349104448811587,-4.349104448811587,1.0,,,0.0,,,,-4.349104448811587,,INSUFFICIENT
SURAJLTD.NS,2,0,2,0,2,0.0,-4.376830473674453,-4.376830473674453,1.0,,,0.0,,,,-4.376830473674453,,INSUFFICIENT
EXXARO.NS,1,0,1,0,1,0.0,-4.387849053989954,-4.387849053989954,1.0,,,0.0,,,,-4.387849053989954,,INSUFFICIENT
AROGRANITE.NS,4,0,4,0,4,0.0,-4.402428558002761,-4.402428558002761,1.0,,,0.0,,,,-4.402428558002761,,INSUFFICIENT
BCPL.NS,1,0,1,0,1,0.0,-4.464185510917027,-4.464185510917027,1.0,,,0.0,,,,-4.464185510917027,,INSUFFICIENT
MAFATIND.NS,1,0,1,0,1,0.0,-4.483924400315982,-4.483924400315982,1.0,,,0.0,,,,-4.483924400315982,,INSUFFICIENT
AAKASH.NS,1,0,1,0,1,0.0,-13.48329449230129,-13.48329449230129,3.0,,,3.0,,,,-4.494431497433763,,INSUFFICIENT
ORIENTELEC.NS,2,0,2,0,2,0.0,-4.494576553242336,-4.494576553242336,1.0,,,0.0,,,,-4.494576553242336,,INSUFFICIENT
QUADFUTURE.NS,1,0,1,0,1,0.0,-4.529672358294797,-4.529672358294797,1.0,,,0.0,,,,-4.529672358294797,,INSUFFICIENT
PNGSREVA.NS,3,0,3,0,3,0.0,-6.1543234455223415,-6.1543234455223415,1.3333333333333333,,,0.6666666666666666,,,,-4.615742584141756,,INSUFFICIENT
FILATFASH.NS,1,0,1,0,1,0.0,-4.756146119715039,-4.756146119715039,1.0,,,0.0,,,,-4.756146119715039,,INSUFFICIENT
CMPDI.NS,1,0,1,0,1,0.0,-4.808753556875249,-4.808753556875249,1.0,,,0.0,,,,-4.808753556875249,,INSUFFICIENT
INDOCO.NS,1,0,1,0,1,0.0,-4.8331711777803354,-4.8331711777803354,1.0,,,1.0,,,,-4.8331711777803354,,INSUFFICIENT
INDOUS.NS,2,0,2,0,2,0.0,-9.697349039974817,-9.697349039974817,2.0,,,1.5,,,,-4.848674519987409,,INSUFFICIENT
MARSONS.NS,2,0,2,0,2,0.0,-4.877233906164997,-4.877233906164997,1.0,,,0.0,,,,-4.877233906164997,,INSUFFICIENT
NITTAGELA.NS,1,0,1,0,1,0.0,-4.879403116154505,-4.879403116154505,1.0,,,0.0,,,,-4.879403116154505,,INSUFFICIENT
SECURKLOUD.NS,1,0,1,0,1,0.0,-4.8802845653963765,-4.8802845653963765,1.0,,,0.0,,,,-4.8802845653963765,,INSUFFICIENT
AEGISVOPAK.NS,3,0,3,0,3,0.0,-4.983124411236411,-4.983124411236411,1.0,,,0.0,,,,-4.983124411236411,,INSUFFICIENT
METROGLOBL.NS,3,0,3,0,3,0.0,-5.070096931716943,-5.070096931716943,1.0,,,0.3333333333333333,,,,-5.070096931716943,,INSUFFICIENT
SADBHAV.NS,2,0,2,0,2,0.0,-5.197187910287763,-5.197187910287763,1.0,,,0.5,,,,-5.197187910287763,,INSUFFICIENT
ULTRAMAR.NS,1,0,1,0,1,0.0,-5.295607289768418,-5.295607289768418,1.0,,,0.0,,,,-5.295607289768418,,INSUFFICIENT
SAHLIBHFI.NS,2,0,2,0,2,0.0,-5.3015239678366495,-5.3015239678366495,1.0,,,0.0,,,,-5.3015239678366495,,INSUFFICIENT
VOGL.NS,1,0,1,0,1,0.0,-5.3461044997262555,-5.3461044997262555,1.0,,,0.0,,,,-5.3461044997262555,,INSUFFICIENT
SICAGEN.NS,2,0,2,0,2,0.0,-5.369985421062925,-5.369985421062925,1.0,,,0.0,,,,-5.369985421062925,,INSUFFICIENT
GTPL.NS,2,0,2,0,2,0.0,-5.442838616008709,-5.442838616008709,1.0,,,0.5,,,,-5.442838616008709,,INSUFFICIENT
AMBALALSA.NS,2,0,2,0,2,0.0,-5.492807758146094,-5.492807758146094,1.0,,,0.0,,,,-5.492807758146094,,INSUFFICIENT
CPEDU.NS,1,0,1,0,1,0.0,-5.54685684982814,-5.54685684982814,1.0,,,0.0,,,,-5.54685684982814,,INSUFFICIENT
HCL-INSYS.NS,2,0,2,0,2,0.0,-5.647266819722123,-5.647266819722123,1.0,,,0.0,,,,-5.647266819722123,,INSUFFICIENT
AWFIS.NS,1,0,1,0,1,0.0,-5.717986393147548,-5.717986393147548,1.0,,,0.0,,,,-5.717986393147548,,INSUFFICIENT
VIKRAN.NS,1,0,1,0,1,0.0,-5.765199024690952,-5.765199024690952,1.0,,,0.0,,,,-5.765199024690952,,INSUFFICIENT
WAKEFIT.NS,1,0,1,0,1,0.0,-5.782759141222947,-5.782759141222947,1.0,,,0.0,,,,-5.782759141222947,,INSUFFICIENT
BIOFILCHEM.NS,2,0,2,0,2,0.0,-5.864885555205838,-5.864885555205838,1.0,,,0.0,,,,-5.864885555205838,,INSUFFICIENT
RNBDENIMS.NS,4,0,4,0,4,0.0,-5.98464421797113,-5.98464421797113,1.0,,,0.0,,,,-5.98464421797113,,INSUFFICIENT
PREMIERENE.NS,3,0,3,0,3,0.0,-6.107390262365979,-6.107390262365979,1.0,,,0.0,,,,-6.107390262365979,,INSUFFICIENT
NIMBSPROJ.NS,1,0,1,0,1,0.0,-6.159886188191983,-6.159886188191983,1.0,,,0.0,,,,-6.159886188191983,,INSUFFICIENT
BAIDFIN.NS,3,0,3,0,3,0.0,-6.394708945883045,-6.394708945883045,1.0,,,0.0,,,,-6.394708945883045,,INSUFFICIENT
HAVISHA.NS,2,0,2,0,2,0.0,-6.4886749127073555,-6.4886749127073555,1.0,,,0.5,,,,-6.4886749127073555,,INSUFFICIENT
BOROSCI.NS,1,0,1,0,1,0.0,-6.574111523178256,-6.574111523178256,1.0,,,1.0,,,,-6.574111523178256,,INSUFFICIENT
COCKERILL.NS,1,0,1,0,1,0.0,-6.81690811854697,-6.81690811854697,1.0,,,1.0,,,,-6.81690811854697,,INSUFFICIENT
ORTINGLOBE.NS,3,0,3,0,3,0.0,-6.8983297899874,-6.8983297899874,1.0,,,0.0,,,,-6.8983297899874,,INSUFFICIENT
JNKINDIA.NS,1,0,1,0,1,0.0,-6.908782390441064,-6.908782390441064,1.0,,,0.0,,,,-6.908782390441064,,INSUFFICIENT
AEQUS.NS,3,0,3,0,3,0.0,-7.542800332944769,-7.542800332944769,1.0,,,0.0,,,,-7.542800332944769,,INSUFFICIENT
SUPREME.NS,2,0,2,0,2,0.0,-7.56266185339455,-7.56266185339455,1.0,,,0.0,,,,-7.56266185339455,,INSUFFICIENT
RADIANTCMS.NS,1,0,1,0,1,0.0,-7.6498766607014765,-7.6498766607014765,1.0,,,0.0,,,,-7.6498766607014765,,INSUFFICIENT
LASA.NS,2,0,2,0,2,0.0,-7.893733782519025,-7.893733782519025,1.0,,,0.0,,,,-7.893733782519025,,INSUFFICIENT
DELHIVERY.NS,1,0,1,0,1,0.0,-7.899521129784347,-7.899521129784347,1.0,,,0.0,,,,-7.899521129784347,,INSUFFICIENT
IEX.NS,1,0,1,0,1,0.0,-8.061882943439477,-8.061882943439477,1.0,,,0.0,,,,-8.061882943439477,,INSUFFICIENT
GALAPREC.NS,1,0,1,0,1,0.0,-8.077135893152928,-8.077135893152928,1.0,,,0.0,,,,-8.077135893152928,,INSUFFICIENT
UNIECOM.NS,1,0,1,0,1,0.0,-8.437904240360194,-8.437904240360194,1.0,,,0.0,,,,-8.437904240360194,,INSUFFICIENT
INVENTURE.NS,1,0,1,0,1,0.0,-11.604452516908053,-11.604452516908053,1.0,,,0.0,,,,-11.604452516908053,,INSUFFICIENT
SINCLAIR.NS,1,0,1,0,1,0.0,-11.63841756833954,-11.63841756833954,1.0,,,0.0,,,,-11.63841756833954,,INSUFFICIENT
RUDRA.NS,2,0,2,0,2,0.0,-14.856173562159103,-14.856173562159103,1.0,,,0.0,,,,-14.856173562159103,,INSUFFICIENT
SIGACHI.NS,1,0,0,1,0,,21.02070823355761,21.02070823355761,61.0,,,,,,,0.34460177432061656,,INSUFFICIENT
21STCENMGM.NS,1,0,0,1,0,,14.275100692418818,14.275100692418818,62.0,,,,,,,0.23024355955514222,,INSUFFICIENT
KRSNAA.NS,1,0,0,1,0,,10.827168984854444,10.827168984854444,62.0,,,,,,,0.17463175782023296,,INSUFFICIENT
HEXT.NS,1,0,0,1,0,,8.115960308652966,8.115960308652966,62.0,,,,,,,0.13090258562343493,,INSUFFICIENT
NORTHARC.NS,1,0,0,1,0,,6.524907055031645,6.524907055031645,60.0,,,,,,,0.10874845091719408,,INSUFFICIENT
NIRAJISPAT.NS,1,0,0,1,0,,4.4862853823099265,4.4862853823099265,62.0,,,,,,,0.0723594416501601,,INSUFFICIENT
DABUR.NS,1,0,0,1,0,,2.0710095799545645,2.0710095799545645,61.0,,,,,,,0.03395097672056663,,INSUFFICIENT
ANMOL.NS,3,0,0,3,0,,1.9476145288255857,1.9476145288255857,60.0,,,,,,,0.032460242147093095,,INSUFFICIENT
MARKOLINES.NS,1,0,0,1,0,,1.374836200558797,1.374836200558797,62.0,,,,,,,0.022174777428367695,,INSUFFICIENT
PFIZER.NS,2,0,0,2,0,,-0.7741170290982615,-0.7741170290982615,61.5,,,,,,,-0.012587268765825391,,INSUFFICIENT
IGL.NS,1,0,0,1,0,,-2.224616558055783,-2.224616558055783,62.0,,,,,,,-0.035880912226706176,,INSUFFICIENT
TASTYBITE.NS,1,0,0,1,0,,-5.913665423794888,-5.913665423794888,60.0,,,,,,,-0.09856109039658147,,INSUFFICIENT
ANTHEM.NS,1,0,0,1,0,,-7.755505817929986,-7.755505817929986,61.0,,,,,,,-0.1271394396381965,,INSUFFICIENT
RAMAPHO.NS,1,0,0,1,0,,-7.887796822011603,-7.887796822011603,60.0,,,,,,,-0.13146328036686003,,INSUFFICIENT
CROMPTON.NS,1,0,0,1,0,,-8.871941108947327,-8.871941108947327,62.0,,,,,,,-0.1430958243378601,,INSUFFICIENT
INDOFARM.NS,1,0,0,1,0,,-10.507205444429614,-10.507205444429614,60.0,,,,,,,-0.17512009074049356,,INSUFFICIENT
WHIRLPOOL.NS,1,0,0,1,0,,-11.707737550229686,-11.707737550229686,60.0,,,,,,,-0.19512895917049475,,INSUFFICIENT
ABLBL.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
ACL.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
ADVENTHTL.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
AEROPLANE.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
AFCONS.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
AKUMS.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
ALGOQUANT.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
ALKYLAMINE.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
ALLTIME.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
AMRUTANJAN.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
APCL.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
ARIS.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
ARSSBL.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
BAJAJELEC.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
BAJAJHFL.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
BALAJEE.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
BALAMINES.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
BIRLANU.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
BLSE.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
BMWVENTLTD.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
BPL.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
BRIGHOTEL.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
CAPILLARY.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
CAPITALSFB.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
CEWATER.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
CMRGREEN.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
CRAMC.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
DAMCAPITAL.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
DBL.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
DCMSIL.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
DEVX.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
DIFFNKG.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
DIGIDRIVE.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
EFCIL.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
EIEL.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
ELCIDIN.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
ELLEN.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
ELPROINTL.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
EPACKPEB.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
EXCELSOFT.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
FINKURVE.NS,0,0,0,0,0,,,,,,,,,,,,,INSUFFICIENT
